speed,Class,Region,Year,Month,Day,start_hour,start_minute,end_hour,end_minute,duration_min,start_hour_sin,start_hour_cos,quarter,day_of_year,region_activity
10720,M,6.580639137284949,2005,1,19,6,58,7,55,475,1.0,6.123233995736766e-17,1,19,2.6390573296152584
10720,X,6.580639137284949,2005,1,20,6,36,7,26,446,1.0,6.123233995736766e-17,1,20,2.6390573296152584
10759,X,6.633318433280377,2005,5,13,16,13,17,28,1048,-0.8660254037844385,-0.5000000000000004,2,133,0.6931471805599453
10775,M,6.654152520183219,2005,6,16,20,1,20,42,1242,-0.8660254037844386,0.5000000000000001,2,167,0.6931471805599453
10786,M,6.668228248417403,2005,7,7,16,7,16,40,1000,-0.8660254037844385,-0.5000000000000004,3,188,1.791759469228055
10786,M,6.668228248417403,2005,7,13,14,1,15,38,938,-0.4999999999999997,-0.8660254037844388,3,194,1.791759469228055
10786,M,6.668228248417403,2005,7,13,12,3,12,24,744,1.2246467991473532e-16,-1.0,3,194,1.791759469228055
10786,X,6.668228248417403,2005,7,14,10,16,11,29,689,0.49999999999999994,-0.8660254037844387,3,195,1.791759469228055
10786,X,6.668228248417403,2005,7,14,5,57,7,43,463,0.9659258262890683,0.25881904510252074,3,195,1.791759469228055
10792,M,8.182279739259018,2005,7,27,4,33,5,30,330,0.8660254037844386,0.5000000000000001,3,208,3.4339872044851463
8040,M,8.182279739259018,2005,7,27,4,33,5,30,330,0.8660254037844386,0.5000000000000001,3,208,3.4339872044851463
10792,X,6.675823221634848,2005,7,30,6,17,7,1,421,1.0,6.123233995736766e-17,3,211,0.6931471805599453
10798,M,6.683360945766275,2005,8,22,16,46,18,2,1082,-0.8660254037844385,-0.5000000000000004,3,234,1.0986122886681098
10798,M,6.683360945766275,2005,8,22,16,46,18,2,1082,-0.8660254037844385,-0.5000000000000004,3,234,1.0986122886681098
10808,X,6.695798917058491,2005,9,7,17,17,18,3,1083,-0.9659258262890683,-0.25881904510252063,3,250,2.6390573296152584
10808,X,6.695798917058491,2005,9,9,19,13,20,36,1236,-0.9659258262890684,0.2588190451025203,3,252,2.6390573296152584
10808,X,6.695798917058491,2005,9,9,9,42,10,8,608,0.7071067811865476,-0.7071067811865475,3,252,2.6390573296152584
10808,X,6.695798917058491,2005,9,9,2,43,3,7,187,0.49999999999999994,0.8660254037844387,3,252,2.6390573296152584
10808,M,6.695798917058491,2005,9,9,5,32,6,0,360,0.9659258262890683,0.25881904510252074,3,252,2.6390573296152584
10808,X,6.695798917058491,2005,9,10,21,30,22,43,1363,-0.7071067811865477,0.7071067811865474,3,253,2.6390573296152584
10808,X,6.695798917058491,2005,9,10,16,34,16,51,1011,-0.8660254037844385,-0.5000000000000004,3,253,2.6390573296152584
10808,M,6.695798917058491,2005,9,10,19,10,19,50,1190,-0.9659258262890684,0.2588190451025203,3,253,2.6390573296152584
10808,M,6.695798917058491,2005,9,10,6,6,6,17,377,1.0,6.123233995736766e-17,3,253,2.6390573296152584
10808,M,6.695798917058491,2005,9,11,2,29,2,40,160,0.49999999999999994,0.8660254037844387,3,254,2.6390573296152584
10808,M,6.695798917058491,2005,9,11,12,44,13,53,833,1.2246467991473532e-16,-1.0,3,254,2.6390573296152584
10808,X,6.695798917058491,2005,9,13,23,15,23,30,1410,-0.25881904510252157,0.9659258262890681,3,256,2.6390573296152584
10808,X,6.695798917058491,2005,9,13,19,19,20,57,1257,-0.9659258262890684,0.2588190451025203,3,256,2.6390573296152584
10876,C,8.182279739259018,2006,4,30,1,33,2,7,127,0.25881904510252074,0.9659258262890683,2,120,3.4339872044851463
10898,M,6.80128303447162,2006,7,6,8,13,8,51,531,0.8660254037844387,-0.4999999999999998,3,187,0.6931471805599453
10904,C,6.807934943699926,2006,8,16,14,37,19,22,1162,-0.4999999999999997,-0.8660254037844388,3,228,1.0986122886681098
10904,C,6.807934943699926,2006,8,16,18,44,18,50,1130,-1.0,-1.8369701987210297e-16,3,228,1.0986122886681098
8040,C,6.826545223556594,2006,11,5,12,16,12,40,760,1.2246467991473532e-16,-1.0,4,309,0.6931471805599453
8040,M,8.182279739259018,2006,11,6,17,43,18,6,1086,-0.9659258262890683,-0.25881904510252063,4,310,3.4339872044851463
10923,M,8.182279739259018,2006,11,6,17,43,18,6,1086,-0.9659258262890683,-0.25881904510252063,4,310,3.4339872044851463
10930,X,6.836259277277067,2006,12,5,10,18,10,45,645,0.49999999999999994,-0.8660254037844387,4,339,3.4965075614664802
10930,M,6.836259277277067,2006,12,5,7,45,8,6,486,0.9659258262890683,-0.25881904510252063,4,339,3.4965075614664802
10930,C,6.836259277277067,2006,12,5,19,49,20,14,1214,-0.9659258262890684,0.2588190451025203,4,339,3.4965075614664802
10930,C,6.836259277277067,2006,12,5,6,5,6,30,390,1.0,6.123233995736766e-17,4,339,3.4965075614664802
10930,C,6.836259277277067,2006,12,5,5,1,5,17,317,0.9659258262890683,0.25881904510252074,4,339,3.4965075614664802
10930,C,6.836259277277067,2006,12,5,20,21,21,35,1295,-0.8660254037844386,0.5000000000000001,4,339,3.4965075614664802
10930,X,6.836259277277067,2006,12,6,18,29,19,0,1140,-1.0,-1.8369701987210297e-16,4,340,3.4965075614664802
