0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11515.0,7.323830566202317,2012.0,7.0,5.0,1.0,5.0,1.0,15.0,75.0,0.2588190451025207,0.9659258262890684,3.0,187.0,2.4849066497880004
11515.0,7.323830566202317,2012.0,7.0,5.0,2.0,35.0,2.0,47.0,167.0,0.4999999999999999,0.8660254037844387,3.0,187.0,2.4849066497880004
11515.0,7.323830566202317,2012.0,7.0,6.0,23.0,1.0,23.0,14.0,1394.0,-0.2588190451025215,0.965925826289068,3.0,188.0,2.4849066497880004
11515.0,7.323830566202317,2012.0,7.0,6.0,1.0,37.0,1.0,42.0,102.0,0.2588190451025207,0.9659258262890684,3.0,188.0,2.4849066497880004
11515.0,7.323830566202317,2012.0,7.0,8.0,16.0,23.0,16.0,42.0,1002.0,-0.8660254037844385,-0.5000000000000004,3.0,190.0,2.4849066497880004
11520.0,7.327123292259293,2012.0,7.0,12.0,15.0,37.0,17.0,30.0,1050.0,-0.7071067811865471,-0.7071067811865479,3.0,194.0,1.0986122886681098
11520.0,7.327123292259293,2012.0,7.0,19.0,4.0,17.0,6.0,56.0,416.0,0.8660254037844386,0.5000000000000001,3.0,201.0,1.0986122886681098
11598.0,7.377133712833954,2012.0,10.0,22.0,18.0,38.0,19.0,1.0,1141.0,-1.0,-1.8369701987210294e-16,4.0,296.0,0.6931471805599453
11719.0,7.450079569807499,2013.0,4.0,11.0,6.0,55.0,7.0,29.0,449.0,1.0,6.123233995736766e-17,2.0,101.0,0.6931471805599453
11748.0,7.466799475018602,2013.0,5.0,13.0,15.0,48.0,16.0,16.0,976.0,-0.7071067811865471,-0.7071067811865479,2.0,133.0,1.9459101490553128
11748.0,7.466799475018602,2013.0,5.0,13.0,1.0,53.0,2.0,32.0,152.0,0.2588190451025207,0.9659258262890684,2.0,133.0,1.9459101490553128
11748.0,7.466799475018602,2013.0,5.0,13.0,15.0,48.0,16.0,16.0,976.0,-0.7071067811865471,-0.7071067811865479,2.0,133.0,1.9459101490553128
11748.0,7.466799475018602,2013.0,5.0,13.0,1.0,53.0,2.0,32.0,152.0,0.2588190451025207,0.9659258262890684,2.0,133.0,1.9459101490553128
11748.0,7.466799475018602,2013.0,5.0,14.0,0.0,0.0,1.0,20.0,80.0,0.0,1.0,2.0,134.0,1.9459101490553128
11748.0,7.466799475018602,2013.0,5.0,15.0,1.0,25.0,1.0,58.0,118.0,0.2588190451025207,0.9659258262890684,2.0,135.0,1.9459101490553128
11745.0,7.465082736399547,2013.0,5.0,22.0,13.0,8.0,14.0,8.0,848.0,-0.2588190451025208,-0.9659258262890684,2.0,142.0,0.6931471805599453
11777.0,7.48324441607385,2013.0,6.0,21.0,2.0,30.0,3.0,43.0,223.0,0.4999999999999999,0.8660254037844387,2.0,172.0,0.6931471805599453
11818.0,7.506042178518122,2013.0,8.0,17.0,18.0,16.0,18.0,35.0,1115.0,-1.0,-1.8369701987210294e-16,3.0,229.0,0.6931471805599453
11875.0,7.53689712956617,2013.0,10.0,22.0,21.0,15.0,21.0,22.0,1282.0,-0.7071067811865477,0.7071067811865474,4.0,295.0,2.079441541679836
11882.0,7.540621528657152,2013.0,10.0,25.0,14.0,51.0,15.0,12.0,912.0,-0.4999999999999997,-0.8660254037844388,4.0,298.0,2.3978952727983707
11882.0,7.540621528657152,2013.0,10.0,25.0,7.0,53.0,8.0,9.0,489.0,0.9659258262890684,-0.2588190451025206,4.0,298.0,2.3978952727983707
11882.0,7.540621528657152,2013.0,10.0,25.0,2.0,48.0,3.0,12.0,192.0,0.4999999999999999,0.8660254037844387,4.0,298.0,2.3978952727983707
11882.0,7.540621528657152,2013.0,10.0,25.0,19.0,5.0,19.0,24.0,1164.0,-0.9659258262890684,0.2588190451025203,4.0,298.0,2.3978952727983707
11875.0,7.541683099882111,2013.0,10.0,26.0,19.0,24.0,19.0,30.0,1170.0,-0.9659258262890684,0.2588190451025203,4.0,299.0,1.3862943611198906
11875.0,7.540621528657152,2013.0,10.0,26.0,5.0,59.0,6.0,20.0,380.0,0.9659258262890684,0.2588190451025207,4.0,299.0,2.3978952727983707
11875.0,7.541683099882111,2013.0,10.0,26.0,19.0,24.0,19.0,30.0,1170.0,-0.9659258262890684,0.2588190451025203,4.0,299.0,1.3862943611198906
11875.0,7.540621528657152,2013.0,10.0,26.0,5.0,59.0,6.0,20.0,380.0,0.9659258262890684,0.2588190451025207,4.0,299.0,2.3978952727983707
11875.0,7.541683099882111,2013.0,10.0,27.0,12.0,36.0,12.0,52.0,772.0,1.2246467991473532e-16,-1.0,4.0,300.0,1.3862943611198906
11875.0,7.53689712956617,2013.0,10.0,28.0,1.0,41.0,2.0,12.0,132.0,0.2588190451025207,0.9659258262890684,4.0,301.0,2.079441541679836
11875.0,7.53689712956617,2013.0,10.0,28.0,4.0,32.0,4.0,46.0,286.0,0.8660254037844386,0.5000000000000001,4.0,301.0,2.079441541679836
11875.0,7.540621528657152,2013.0,10.0,28.0,15.0,7.0,15.0,21.0,921.0,-0.7071067811865471,-0.7071067811865479,4.0,301.0,2.3978952727983707
11875.0,7.53689712956617,2013.0,10.0,28.0,14.0,0.0,14.0,12.0,852.0,-0.4999999999999997,-0.8660254037844388,4.0,301.0,2.079441541679836
11875.0,7.540621528657152,2013.0,10.0,28.0,14.0,46.0,15.0,4.0,904.0,-0.4999999999999997,-0.8660254037844388,4.0,301.0,2.3978952727983707
11882.0,7.53689712956617,2013.0,10.0,28.0,1.0,41.0,2.0,12.0,132.0,0.2588190451025207,0.9659258262890684,4.0,301.0,2.079441541679836
11882.0,7.53689712956617,2013.0,10.0,28.0,4.0,32.0,4.0,46.0,286.0,0.8660254037844386,0.5000000000000001,4.0,301.0,2.079441541679836
11882.0,7.540621528657152,2013.0,10.0,28.0,15.0,7.0,15.0,21.0,921.0,-0.7071067811865471,-0.7071067811865479,4.0,301.0,2.3978952727983707
11882.0,7.53689712956617,2013.0,10.0,28.0,14.0,0.0,14.0,12.0,852.0,-0.4999999999999997,-0.8660254037844388,4.0,301.0,2.079441541679836
11882.0,7.540621528657152,2013.0,10.0,28.0,14.0,46.0,15.0,4.0,904.0,-0.4999999999999997,-0.8660254037844388,4.0,301.0,2.3978952727983707
11899.0,7.544861068658458,2013.0,11.0,7.0,14.0,15.0,14.0,31.0,871.0,-0.4999999999999997,-0.8660254037844388,4.0,311.0,1.0986122886681098
11899.0,7.544861068658458,2013.0,11.0,7.0,3.0,34.0,3.0,43.0,223.0,0.7071067811865476,0.7071067811865476,4.0,311.0,1.0986122886681098
11893.0,7.546446273746024,2013.0,11.0,19.0,10.0,14.0,10.0,34.0,634.0,0.4999999999999999,-0.8660254037844387,4.0,323.0,0.6931471805599453
8040.0,7.573017256052546,2014.0,1.0,4.0,19.0,5.0,20.0,23.0,1223.0,-0.9659258262890684,0.2588190451025203,1.0,4.0,1.6094379124341005
8040.0,7.573017256052546,2014.0,1.0,4.0,19.0,5.0,20.0,23.0,1223.0,-0.9659258262890684,0.2588190451025203,1.0,4.0,1.6094379124341005
11943.0,7.573017256052546,2014.0,1.0,7.0,18.0,4.0,18.0,58.0,1138.0,-1.0,-1.8369701987210294e-16,1.0,7.0,1.6094379124341005
11943.0,7.573017256052546,2014.0,1.0,7.0,10.0,7.0,10.0,37.0,637.0,0.4999999999999999,-0.8660254037844387,1.0,7.0,1.6094379124341005
11990.0,7.596392304064196,2014.0,2.0,25.0,0.0,39.0,1.0,3.0,63.0,0.0,1.0,1.0,56.0,0.6931471805599453
12017.0,7.609862200913554,2014.0,3.0,29.0,17.0,35.0,17.0,54.0,1074.0,-0.9659258262890684,-0.2588190451025206,1.0,88.0,1.0986122886681098
12011.0,7.609862200913554,2014.0,3.0,29.0,17.0,35.0,17.0,54.0,1074.0,-0.9659258262890684,-0.2588190451025206,1.0,88.0,1.0986122886681098
12027.0,7.614805364711073,2014.0,4.0,2.0,13.0,18.0,14.0,28.0,868.0,-0.2588190451025208,-0.9659258262890684,2.0,92.0,1.0986122886681098
12030.0,7.614805364711073,2014.0,4.0,2.0,13.0,18.0,14.0,28.0,868.0,-0.2588190451025208,-0.9659258262890684,2.0,92.0,1.0986122886681098
12036.0,7.619233416226805,2014.0,4.0,18.0,12.0,31.0,13.0,20.0,800.0,1.2246467991473532e-16,-1.0,2.0,108.0,0.6931471805599453
12051.0,7.629003889652957,2014.0,5.0,8.0,9.0,59.0,10.0,18.0,618.0,0.7071067811865476,-0.7071067811865475,2.0,128.0,0.6931471805599453
12087.0,7.643961949002529,2014.0,6.0,10.0,11.0,36.0,11.0,44.0,704.0,0.258819045102521,-0.9659258262890682,2.0,161.0,1.0986122886681098
12087.0,7.643961949002529,2014.0,6.0,10.0,12.0,36.0,13.0,3.0,783.0,1.2246467991473532e-16,-1.0,2.0,161.0,1.0986122886681098
12146.0,7.671826797878781,2014.0,8.0,25.0,20.0,6.0,20.0,29.0,1229.0,-0.8660254037844386,0.5000000000000001,3.0,237.0,1.0986122886681098
12146.0,7.671826797878781,2014.0,8.0,25.0,20.0,6.0,20.0,29.0,1229.0,-0.8660254037844386,0.5000000000000001,3.0,237.0,1.0986122886681098
12158.0,7.677400430514807,2014.0,9.0,9.0,23.0,12.0,1.0,31.0,91.0,-0.2588190451025215,0.965925826289068,3.0,252.0,1.0986122886681098
12158.0,7.677400430514807,2014.0,9.0,10.0,17.0,21.0,18.0,20.0,1100.0,-0.9659258262890684,-0.2588190451025206,3.0,253.0,1.0986122886681098
12173.0,7.684324067681155,2014.0,10.0,2.0,18.0,49.0,19.0,14.0,1154.0,-1.0,-1.8369701987210294e-16,4.0,275.0,0.6931471805599453
12241.0,7.715569534520208,2014.0,12.0,17.0,4.0,25.0,5.0,20.0,320.0,0.8660254037844386,0.5000000000000001,4.0,351.0,1.0986122886681098
12242.0,7.715569534520208,2014.0,12.0,17.0,4.0,25.0,5.0,20.0,320.0,0.8660254037844386,0.5000000000000001,4.0,351.0,1.0986122886681098
12241.0,7.715123603632105,2014.0,12.0,18.0,21.0,41.0,22.0,25.0,1345.0,-0.7071067811865477,0.7071067811865474,4.0,352.0,0.6931471805599453
12290.0,7.736743682453495,2015.0,3.0,3.0,1.0,25.0,1.0,42.0,102.0,0.2588190451025207,0.9659258262890684,1.0,62.0,0.6931471805599453
12297.0,7.739794458408701,2015.0,3.0,6.0,4.0,14.0,5.0,27.0,327.0,0.8660254037844386,0.5000000000000001,1.0,65.0,1.791759469228055
12297.0,7.739794458408701,2015.0,3.0,10.0,3.0,19.0,3.0,28.0,208.0,0.7071067811865476,0.7071067811865476,1.0,69.0,1.791759469228055
12297.0,7.739794458408701,2015.0,3.0,11.0,16.0,11.0,16.0,29.0,989.0,-0.8660254037844385,-0.5000000000000004,1.0,70.0,1.791759469228055
12297.0,7.739794458408701,2015.0,3.0,11.0,23.0,46.0,0.0,6.0,6.0,-0.2588190451025215,0.965925826289068,1.0,70.0,1.791759469228055
12297.0,7.739794458408701,2015.0,3.0,11.0,7.0,51.0,8.0,3.0,483.0,0.9659258262890684,-0.2588190451025206,1.0,70.0,1.791759469228055
12339.0,7.757906208351747,2015.0,5.0,5.0,22.0,5.0,22.0,15.0,1335.0,-0.5000000000000004,0.8660254037844384,2.0,125.0,0.6931471805599453
12339.0,7.756195343948118,2015.0,5.0,5.0,17.0,12.0,17.0,30.0,1050.0,-0.9659258262890684,-0.2588190451025206,2.0,125.0,0.6931471805599453
12365.0,7.766840537085513,2015.0,6.0,14.0,0.0,52.0,1.0,9.0,69.0,0.0,1.0,2.0,165.0,0.6931471805599453
12371.0,7.771488760117616,2015.0,6.0,18.0,16.0,30.0,18.0,25.0,1105.0,-0.8660254037844385,-0.5000000000000004,2.0,169.0,1.6094379124341005
12371.0,7.769800996003896,2015.0,6.0,21.0,9.0,38.0,9.0,50.0,590.0,0.7071067811865476,-0.7071067811865475,2.0,172.0,1.0986122886681098
12371.0,7.769800996003896,2015.0,6.0,21.0,2.0,6.0,3.0,2.0,182.0,0.4999999999999999,0.8660254037844387,2.0,172.0,1.0986122886681098
12371.0,7.771488760117616,2015.0,6.0,22.0,17.0,39.0,18.0,51.0,1131.0,-0.9659258262890684,-0.2588190451025206,2.0,173.0,1.6094379124341005
12371.0,7.771488760117616,2015.0,6.0,25.0,8.0,2.0,9.0,5.0,545.0,0.8660254037844387,-0.4999999999999998,2.0,176.0,1.6094379124341005
12371.0,7.771488760117616,2015.0,6.0,25.0,8.0,2.0,9.0,5.0,545.0,0.8660254037844387,-0.4999999999999998,2.0,176.0,1.6094379124341005
12403.0,7.784889295655098,2015.0,8.0,22.0,21.0,19.0,21.0,28.0,1288.0,-0.7071067811865477,0.7071067811865474,3.0,234.0,0.6931471805599453
12415.0,7.789868559054706,2015.0,9.0,20.0,17.0,32.0,18.0,29.0,1109.0,-0.9659258262890684,-0.2588190451025206,3.0,263.0,0.6931471805599453
12443.0,7.801391320291485,2015.0,11.0,4.0,13.0,31.0,14.0,13.0,853.0,-0.2588190451025208,-0.9659258262890684,4.0,308.0,0.6931471805599453
12443.0,7.802209316247118,2015.0,11.0,4.0,11.0,55.0,12.0,6.0,726.0,0.258819045102521,-0.9659258262890682,4.0,308.0,0.6931471805599453
12449.0,7.803843303538772,2015.0,11.0,9.0,12.0,49.0,13.0,28.0,808.0,1.2246467991473532e-16,-1.0,4.0,313.0,0.6931471805599453
12473.0,7.813591552952433,2015.0,12.0,23.0,0.0,23.0,0.0,52.0,52.0,0.0,1.0,4.0,357.0,1.0986122886681098
12473.0,7.813591552952433,2016.0,1.0,2.0,23.0,10.0,1.0,1.0,61.0,-0.2588190451025215,0.965925826289068,1.0,2.0,1.0986122886681098
12665.0,7.888334500738654,2017.0,7.0,14.0,1.0,7.0,3.0,24.0,204.0,0.2588190451025207,0.9659258262890684,3.0,195.0,0.6931471805599453
12673.0,7.891330757661889,2017.0,9.0,4.0,20.0,28.0,20.0,37.0,1237.0,-0.8660254037844386,0.5000000000000001,3.0,247.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,4.0,22.0,10.0,22.0,19.0,1339.0,-0.5000000000000004,0.8660254037844384,3.0,247.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,4.0,18.0,46.0,19.0,52.0,1192.0,-1.0,-1.8369701987210294e-16,3.0,247.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,4.0,19.0,59.0,20.0,6.0,1206.0,-0.9659258262890684,0.2588190451025203,3.0,247.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,4.0,15.0,11.0,15.0,33.0,933.0,-0.7071067811865471,-0.7071067811865479,3.0,247.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,4.0,5.0,36.0,6.0,5.0,365.0,0.9659258262890684,0.2588190451025207,3.0,247.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,4.0,18.0,5.0,18.0,31.0,1111.0,-1.0,-1.8369701987210294e-16,3.0,247.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,4.0,12.0,12.0,12.0,33.0,753.0,1.2246467991473532e-16,-1.0,3.0,247.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,6.0,11.0,53.0,12.0,10.0,730.0,0.258819045102521,-0.9659258262890682,3.0,249.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,6.0,8.0,57.0,9.0,17.0,557.0,0.8660254037844387,-0.4999999999999998,3.0,249.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,6.0,15.0,51.0,16.0,3.0,963.0,-0.7071067811865471,-0.7071067811865479,3.0,249.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,6.0,19.0,21.0,19.0,35.0,1175.0,-0.9659258262890684,0.2588190451025203,3.0,249.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,6.0,23.0,33.0,23.0,44.0,1424.0,-0.2588190451025215,0.965925826289068,3.0,249.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,10.0,15.0,35.0,16.0,31.0,991.0,-0.7071067811865471,-0.7071067811865479,3.0,253.0,2.772588722239781
12673.0,7.891330757661889,2017.0,9.0,10.0,2.0,40.0,3.0,25.0,205.0,0.4999999999999999,0.8660254037844387,3.0,253.0,2.772588722239781
12740.0,7.916078096302786,2019.0,5.0,3.0,22.0,49.0,23.0,49.0,1429.0,-0.5000000000000004,0.8660254037844384,2.0,123.0,0.6931471805599453
12790.0,7.934155233536322,2020.0,11.0,29.0,12.0,34.0,13.0,41.0,821.0,1.2246467991473532e-16,-1.0,4.0,334.0,1.0986122886681098
12790.0,7.932721027481948,2020.0,11.0,29.0,11.0,24.0,12.0,3.0,723.0,0.258819045102521,-0.9659258262890682,4.0,334.0,0.6931471805599453
12790.0,7.934155233536322,2020.0,12.0,7.0,15.0,46.0,17.0,33.0,1053.0,-0.7071067811865471,-0.7071067811865479,4.0,342.0,1.0986122886681098
12816.0,7.943427767876373,2021.0,4.0,19.0,23.0,19.0,23.0,59.0,1439.0,-0.2588190451025215,0.965925826289068,2.0,109.0,0.6931471805599453
12822.0,7.945555428253489,2021.0,5.0,7.0,18.0,43.0,19.0,19.0,1159.0,-1.0,-1.8369701987210294e-16,2.0,127.0,0.6931471805599453
12824.0,7.946263643580541,2021.0,5.0,28.0,22.0,19.0,0.0,12.0,12.0,-0.5000000000000004,0.8660254037844384,2.0,148.0,0.6931471805599453
12864.0,7.96102146588337,2021.0,9.0,8.0,17.0,11.0,17.0,49.0,1069.0,-0.9659258262890684,-0.2588190451025206,3.0,251.0,0.6931471805599453
12882.0,7.966586697638402,2021.0,10.0,9.0,6.0,19.0,6.0,53.0,413.0,1.0,6.123233995736766e-17,4.0,282.0,0.6931471805599453
12887.0,7.968319500012717,2021.0,10.0,28.0,15.0,17.0,15.0,48.0,948.0,-0.7071067811865471,-0.7071067811865479,4.0,301.0,1.6094379124341005
12887.0,7.968319500012717,2021.0,10.0,28.0,10.0,19.0,10.0,37.0,637.0,0.4999999999999999,-0.8660254037844387,4.0,301.0,1.6094379124341005
12887.0,7.968319500012717,2021.0,10.0,28.0,7.0,30.0,7.0,45.0,465.0,0.9659258262890684,-0.2588190451025206,4.0,301.0,1.6094379124341005
12887.0,7.968319500012717,2021.0,11.0,1.0,0.0,57.0,2.0,10.0,130.0,0.0,1.0,4.0,305.0,1.6094379124341005
12891.0,7.969703583278656,2021.0,11.0,2.0,2.0,57.0,3.0,5.0,185.0,0.4999999999999999,0.8660254037844387,4.0,306.0,1.3862943611198906
12891.0,7.969703583278656,2021.0,11.0,2.0,2.0,3.0,2.0,57.0,177.0,0.4999999999999999,0.8660254037844387,4.0,306.0,1.3862943611198906
12891.0,7.969703583278656,2021.0,11.0,9.0,15.0,47.0,17.0,37.0,1057.0,-0.7071067811865471,-0.7071067811865479,4.0,313.0,1.3862943611198906
12929.0,7.982757702011113,2022.0,1.0,20.0,5.0,41.0,6.0,12.0,372.0,0.9659258262890684,0.2588190451025207,1.0,20.0,1.0986122886681098
12936.0,7.982757702011113,2022.0,1.0,20.0,5.0,41.0,6.0,12.0,372.0,0.9659258262890684,0.2588190451025207,1.0,20.0,1.0986122886681098
12975.0,7.998335395952982,2022.0,3.0,31.0,18.0,17.0,18.0,45.0,1125.0,-1.0,-1.8369701987210294e-16,1.0,90.0,1.3862943611198906
12975.0,7.998335395952982,2022.0,4.0,2.0,17.0,34.0,17.0,51.0,1071.0,-0.9659258262890684,-0.2588190451025206,2.0,92.0,1.3862943611198906
12975.0,7.998671361015776,2022.0,4.0,2.0,12.0,56.0,14.0,45.0,885.0,1.2246467991473532e-16,-1.0,2.0,92.0,0.6931471805599453
12975.0,7.998335395952982,2022.0,4.0,2.0,2.0,39.0,3.0,7.0,187.0,0.4999999999999999,0.8660254037844387,2.0,92.0,1.3862943611198906
12993.0,8.004365564979574,2022.0,4.0,21.0,1.0,47.0,2.0,5.0,125.0,0.2588190451025207,0.9659258262890684,2.0,111.0,0.6931471805599453
12994.0,8.00469951054955,2022.0,4.0,30.0,13.0,37.0,13.0,52.0,832.0,-0.2588190451025208,-0.9659258262890684,2.0,120.0,1.0986122886681098
12994.0,8.00469951054955,2022.0,4.0,30.0,9.0,48.0,10.0,6.0,606.0,0.7071067811865476,-0.7071067811865475,2.0,120.0,1.0986122886681098
13032.0,8.017307507688582,2022.0,6.0,13.0,2.0,58.0,5.0,12.0,312.0,0.4999999999999999,0.8660254037844387,2.0,164.0,0.6931471805599453
13088.0,8.035926369891792,2022.0,8.0,26.0,12.0,8.0,12.0,21.0,741.0,1.2246467991473532e-16,-1.0,3.0,238.0,1.0986122886681098
13088.0,8.035926369891792,2022.0,8.0,26.0,12.0,24.0,12.0,38.0,758.0,1.2246467991473532e-16,-1.0,3.0,238.0,1.0986122886681098
13088.0,8.035602692918582,2022.0,8.0,27.0,1.0,52.0,3.0,5.0,185.0,0.2588190451025207,0.9659258262890684,3.0,239.0,0.6931471805599453
8040.0,8.042699496897637,2022.0,10.0,2.0,19.0,53.0,20.0,34.0,1234.0,-0.9659258262890684,0.2588190451025203,4.0,275.0,1.6094379124341005
8040.0,8.042699496897637,2022.0,10.0,2.0,2.0,8.0,2.0,26.0,146.0,0.4999999999999999,0.8660254037844387,4.0,275.0,1.6094379124341005
13110.0,8.042699496897637,2022.0,10.0,2.0,19.0,53.0,20.0,34.0,1234.0,-0.9659258262890684,0.2588190451025203,4.0,275.0,1.6094379124341005
13110.0,8.042699496897637,2022.0,10.0,2.0,2.0,8.0,2.0,26.0,146.0,0.4999999999999999,0.8660254037844387,4.0,275.0,1.6094379124341005
8040.0,8.076515327552329,2023.0,2.0,11.0,15.0,40.0,15.0,54.0,954.0,-0.7071067811865471,-0.7071067811865479,1.0,42.0,0.6931471805599453
13229.0,8.080237416216702,2023.0,2.0,17.0,19.0,38.0,20.0,50.0,1250.0,-0.9659258262890684,0.2588190451025203,1.0,48.0,0.6931471805599453
8040.0,8.081784206935001,2023.0,2.0,21.0,19.0,57.0,20.0,30.0,1230.0,-0.9659258262890684,0.2588190451025203,1.0,52.0,1.0986122886681098
13234.0,8.081784206935001,2023.0,3.0,3.0,17.0,42.0,17.0,59.0,1079.0,-0.9659258262890684,-0.2588190451025206,1.0,62.0,1.0986122886681098
13285.0,8.099857910737585,2023.0,5.0,3.0,10.0,36.0,10.0,49.0,649.0,0.4999999999999999,-0.8660254037844387,2.0,123.0,0.6931471805599453
13296.0,8.10076824307173,2023.0,5.0,9.0,3.0,42.0,4.0,5.0,245.0,0.7071067811865476,0.7071067811865476,2.0,129.0,1.0986122886681098
13296.0,8.10076824307173,2023.0,5.0,9.0,20.0,32.0,21.0,4.0,1264.0,-0.8660254037844386,0.5000000000000001,2.0,129.0,1.0986122886681098
13341.0,8.114324709155339,2023.0,6.0,20.0,16.0,42.0,17.0,26.0,1046.0,-0.8660254037844385,-0.5000000000000004,2.0,171.0,0.6931471805599453
8040.0,8.122371243406553,2023.0,7.0,11.0,17.0,51.0,18.0,16.0,1096.0,-0.9659258262890684,-0.2588190451025206,3.0,192.0,0.6931471805599453
8040.0,8.182279739259018,2023.0,7.0,11.0,22.0,4.0,22.0,24.0,1344.0,-0.5000000000000004,0.8660254037844384,3.0,192.0,3.4339872044851463
13363.0,8.182279739259018,2023.0,7.0,17.0,23.0,17.0,23.0,37.0,1417.0,-0.2588190451025215,0.965925826289068,3.0,198.0,3.4339872044851463
13386.0,8.127699852817772,2023.0,8.0,5.0,21.0,45.0,22.0,44.0,1364.0,-0.7071067811865477,0.7071067811865474,3.0,217.0,1.6094379124341005
13386.0,8.127699852817772,2023.0,8.0,5.0,21.0,45.0,22.0,44.0,1364.0,-0.7071067811865477,0.7071067811865474,3.0,217.0,1.6094379124341005
13386.0,8.127699852817772,2023.0,8.0,6.0,18.0,20.0,18.0,54.0,1134.0,-1.0,-1.8369701987210294e-16,3.0,218.0,1.6094379124341005
13386.0,8.127699852817772,2023.0,8.0,7.0,20.0,30.0,21.0,18.0,1278.0,-0.8660254037844386,0.5000000000000001,3.0,219.0,1.6094379124341005
13413.0,8.135639903354386,2023.0,9.0,3.0,8.0,9.0,8.0,49.0,529.0,0.8660254037844387,-0.4999999999999998,3.0,246.0,0.6931471805599453
13435.0,8.142063283104147,2023.0,9.0,21.0,12.0,42.0,13.0,2.0,782.0,1.2246467991473532e-16,-1.0,3.0,264.0,0.6931471805599453
13500.0,8.160803920954665,2023.0,11.0,28.0,19.0,35.0,20.0,9.0,1209.0,-0.9659258262890684,0.2588190451025203,4.0,332.0,0.6931471805599453
13514.0,8.164794804244766,2023.0,12.0,14.0,16.0,47.0,17.0,12.0,1032.0,-0.8660254037844385,-0.5000000000000004,4.0,348.0,1.0986122886681098
13514.0,8.164794804244766,2023.0,12.0,14.0,7.0,11.0,8.0,0.0,480.0,0.9659258262890684,-0.2588190451025206,4.0,348.0,1.0986122886681098
13536.0,8.17103418920548,2023.0,12.0,31.0,21.0,36.0,22.0,8.0,1328.0,-0.7071067811865477,0.7071067811865474,4.0,365.0,0.6931471805599453
13575.0,8.182000136293405,2024.0,2.0,9.0,12.0,53.0,13.0,32.0,812.0,1.2246467991473532e-16,-1.0,1.0,40.0,0.6931471805599453
13576.0,8.182279739259018,2024.0,2.0,16.0,6.0,42.0,6.0,58.0,418.0,1.0,6.123233995736766e-17,1.0,47.0,3.4339872044851463
13614.0,8.192847134592865,2024.0,3.0,23.0,0.0,58.0,2.0,22.0,142.0,0.0,1.0,1.0,83.0,0.6931471805599453
13663.0,8.20631072579402,2024.0,5.0,3.0,2.0,11.0,2.0,27.0,147.0,0.4999999999999999,0.8660254037844387,2.0,124.0,0.6931471805599453
13664.0,8.206583614320753,2024.0,5.0,9.0,8.0,45.0,9.0,36.0,576.0,0.8660254037844387,-0.4999999999999998,2.0,130.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,9.0,17.0,23.0,18.0,1.0,1081.0,-0.9659258262890684,-0.2588190451025206,2.0,130.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,9.0,8.0,45.0,9.0,36.0,576.0,0.8660254037844387,-0.4999999999999998,2.0,130.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,9.0,17.0,23.0,18.0,1.0,1081.0,-0.9659258262890684,-0.2588190451025206,2.0,130.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,9.0,8.0,45.0,9.0,36.0,576.0,0.8660254037844387,-0.4999999999999998,2.0,130.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,9.0,17.0,23.0,18.0,1.0,1081.0,-0.9659258262890684,-0.2588190451025206,2.0,130.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,10.0,6.0,27.0,7.0,6.0,426.0,1.0,6.123233995736766e-17,2.0,131.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,11.0,1.0,10.0,1.0,39.0,99.0,0.2588190451025207,0.9659258262890684,2.0,132.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,11.0,11.0,15.0,12.0,5.0,725.0,0.258819045102521,-0.9659258262890682,2.0,132.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,14.0,16.0,46.0,17.0,2.0,1022.0,-0.8660254037844385,-0.5000000000000004,2.0,135.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,14.0,2.0,3.0,2.0,19.0,139.0,0.4999999999999999,0.8660254037844387,2.0,135.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,14.0,12.0,40.0,13.0,5.0,785.0,1.2246467991473532e-16,-1.0,2.0,135.0,3.218875824868201
13664.0,8.206583614320753,2024.0,5.0,14.0,16.0,46.0,17.0,2.0,1022.0,-0.8660254037844385,-0.5000000000000004,2.0,135.0,3.218875824868201
